IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv
12.205,0.1,0.082,18.697,-0.758,0.132,18.428,8.745,0.146,0.13,0.268,0.291,-0.726,1.727,-0.97,0.153
12.758,0.091,0.084,14.588,-0.694,-0.865,30.776,12.794,0.126,0.113,0.101,0.263,0.88,-0.078,-0.008,-0.495
37.577,0.218,0.185,35.874,1.237,1.049,14.986,38.8,0.313,0.178,0.972,0.35,-0.366,0.508,0.789,0.846
20.062,0.136,0.126,13.787,0.457,-0.071,12.652,34.768,0.153,0.18,-0.672,0.336,-0.476,0.134,0.739,0.602
20.524,0.168,0.108,2.393,-0.147,0.525,15.907,48.097,0.17,0.324,-0.809,0.122,-1.017,1.451,0.853,1.475
11.639,0.115,0.063,13.29,-1.02,0.317,19.214,12.823,0.171,0.134,-0.194,0.289,-0.958,2.052,-0.504,0.295
25.764,0.172,0.144,22.414,0.649,1.132,3.474,14.343,0.241,0.182,0.367,0.319,-0.629,-3.443,0.189,-0.892
22.824,0.152,0.125,35.237,0.603,0.244,8.087,19.241,0.207,0.173,0.883,0.363,-0.614,-0.918,0.304,-0.175
15.764,0.124,0.079,15.821,-0.105,-1.634,35.465,12.822,0.126,0.167,0.258,0.25,1.297,-0.794,0.129,-1.178
23.655,0.133,0.13,11.896,0.401,1.383,11.096,24.426,0.154,0.193,-0.589,0.309,0.031,-2.079,-0.065,0.945
44.28,0.31,0.206,17.95,0.627,0.849,18.85,47.929,0.383,0.322,1.35,0.473,-1.302,2.12,1.108,0.922
18.596,0.117,0.125,30.911,0.518,-0.479,10.678,10.693,0.16,0.127,0.298,0.415,-1.159,0.363,-0.627,0.154
23.744,0.161,0.146,26.897,0.595,-0.045,24.743,10.645,0.177,0.197,0.151,0.397,0.585,-0.279,-0.354,-0.157
9.048,0.041,0.038,8.103,-1.548,-0.901,33.542,30.063,0.037,0.066,-0.319,0.223,1.302,-1.523,0.93,-0.828
7.637,0.067,0.059,13.212,-0.385,-0.819,19.996,2.382,0.081,0.106,-0.282,0.298,0.574,-1.878,-1.192,-0.966
15.546,0.128,0.088,21.005,-0.643,0.211,20.169,18.153,0.202,0.126,0.468,0.282,-0.356,1.605,-0.162,0.497
6.838,0.065,0.064,11.588,-0.839,-0.559,13.251,8.846,0.1,0.071,-0.229,0.27,-0.529,0.376,-0.679,-0.037
11.097,0.104,0.088,7.028,-0.67,-0.052,10.002,20.239,0.151,0.107,-0.542,0.233,-0.333,-0.94,0.212,0.169
19.689,0.062,0.079,19.822,-0.57,-1.169,20.5255,34.525,0.058,0.08,0.39,0.282,0.498,-1.707,1.149,-1.062
24.257,0.166,0.158,36.592,0.213,-0.851,31.048,4.643,0.222,0.155,1.073,0.334,0.976,-0.514,-0.581,-1.544
34.339,0.191,0.173,28.247,1.008,1.189,1.772,44.425,0.276,0.205,0.434,0.37,-1.143,-3.194,1.396,-0.511
9.241,0.057,0.092,9.3,0.161,-0.782,14.117,1.34,0.058,0.068,-0.41,0.257,0.39,-4.904,-1.38,-1.291
5.566,0.031,0.041,5.097,-1.063,-0.793,29.357,6.909,0.051,0.025,-1.439,0.25,0.733,0.245,-0.821,-0.201
18.712,0.131,0.111,22.333,0.14,0.113,17.401,22.377,0.17,0.182,0.277,0.333,0.103,-0.174,0.507,-0.295
19.038,0.129,0.131,20.316,0.596,-0.096,17.952,4.664,0.15,0.152,-0.046,0.353,0.274,-0.756,-0.778,-0.77
3.741,0.033,0.029,11.516,-1.078,-1.824,20.431,1.631,0.052,0.047,0.103,0.205,0.518,-1.29,-2.056,-0.785
10.163,0.086,0.059,19.693,-0.88,-0.587,23.879,9.521,0.15,0.107,0.365,0.285,0.772,-1.7,-0.2,-0.753
14.169,0.085,0.068,0.833,-0.06,-0.051,17.068,51.528,0.12,0.167,-1.385,0.115,-1.103,1.718,1.09,1.249
15.335,0.132,0.113,20.59,-0.377,-0.943,18.742,14.351,0.155,0.15,0.291,0.311,0.438,-1.412,0.207,-1.011
21.354,0.146,0.15,16.667,0.781,-0.291,12.019,18.502,0.121,0.197,-0.11,0.321,0.042,-1.71,-0.113,0.475
13.571,0.093,0.093,10.711,0.348,-0.613,4.43,27.135,0.107,0.137,-0.358,0.272,-0.53,-3.023,0.761,-0.443
11.83,0.083,0.091,7.222,-0.043,-0.216,14.533,20.039,0.091,0.088,-0.771,0.257,0.192,-1.509,-0.066,0.564
10.581,0.073,0.075,9.808,-0.043,-0.233,19.256,12.601,0.121,0.069,-0.293,0.25,0.651,-3.455,-0.586,0.339
3.213,0.047,0.032,6.249,-0.95,-0.813,3.655,10.352,0.058,0.052,-0.569,0.221,-0.922,-2.179,-0.511,0.003
11.631,0.072,0.092,23.061,0.161,-1.015,7.103,8.131,0.061,0.093,0.181,0.354,-0.196,-3.112,-0.93,0.055
13.245,0.098,0.077,4.056,-0.517,0.477,16.074,32.33,0.104,0.199,-0.487,0.113,-0.98,1.464,0.162,1.329
34.51,0.212,0.177,40.268,0.981,0.858,15.843,31.292,0.236,0.254,0.994,0.389,-0.629,1.097,0.535,0.686
25.974,0.161,0.109,12.633,0.677,1.002,6.041,51.344,0.223,0.213,-0.304,0.293,-1.072,-0.995,1.496,0.103
19.904,0.167,0.124,17.44,0.35,-0.274,5.693,28.931,0.252,0.17,0.147,0.295,-0.288,-3.854,0.832,-0.446
25.072,0.167,0.123,38.199,0.625,-0.289,26.639,17.718,0.334,0.137,0.955,0.377,0.934,-1.791,0.032,0.195
9.311,0.058,0.066,12.954,-0.536,-0.366,18.659,20.454,0.057,0.08,-0.5,0.315,0.276,-0.552,0.303,0.007
45.204,0.1625,0.244,51.734,0.654,0.456,22.667,32.283,0.429,0.374,1.07,0.475,-0.998,2.7,0.805,0.173
22.037,0.216,0.105,17.811,-0.28,0.158,26.539,26.379,0.395,0.241,-0.073,0.33,-0.553,3.008,0.299,0.65
35.576,0.217,0.217,20.146,1.431,0.494,7.755,38.995,0.242,0.229,-0.165,0.364,-0.359,-1.718,1.165,-0.205
34.073,0.202,0.153,25.699,0.525,1.655,29.572,24.167,0.297,0.215,0.347,0.358,0.083,2.497,-0.131,0.999
8.114,0.057,0.056,7.839,-0.325,-0.863,24.492,13.329,0.069,0.1,-0.846,0.271,0.795,-1.604,-0.584,0.413
4.766,0.037,0.036,3.663,-0.872,-0.649,23.964,8.436,0.033,0.064,-0.887,0.195,0.898,-3.062,-0.33,-0.668
40.575,0.27,0.205,47.12,1.119,0.981,13.699,31.144,0.378,0.252,0.549,0.512,-0.671,0.674,0.544,0.656
8.173,0.05,0.047,4.401,-0.867,-0.211,33.544,8.397,0.038,0.074,-0.731,0.198,1.333,-1.75,-0.229,-1.086
4.028,0.037,0.029,7.609,-1.229,-1.042,22.814,5.352,0.058,0.036,-0.28,0.205,0.635,-1.158,-0.52,-1.276
21.042,0.155,0.1355,19.4915,1.713,0.074,20.683,4.596,0.448,0.403,1.183,0.518,0.443,-0.76,-1.0,-0.489
23.523,0.193,0.141,31.647,-0.328,0.057,29.524,8.366,0.258,0.204,1.069,0.273,0.419,1.507,-1.01,0.129
32.585,0.274,0.168,33.442,-0.27,0.602,31.792,27.009,0.376,0.258,0.571,0.4,-0.618,3.959,0.179,0.878
29.329,0.22,0.109,20.726,0.179,0.301,40.41,41.888,0.389,0.3,0.222,0.323,-0.566,5.078,0.839,1.002
17.861,0.157,0.132,15.659,-0.037,-0.596,18.552,15.919,0.156,0.17,-0.103,0.309,-0.064,0.626,0.268,-0.776
36.393,0.206,0.179,31.0,1.17,1.397,17.654,26.363,0.235,0.255,-0.084,0.457,-1.341,1.922,0.322,0.609
7.796,0.057,0.044,10.445,-0.775,-0.092,24.114,10.531,0.107,0.042,-0.728,0.3,0.191,1.135,-0.584,0.098
18.551,0.112,0.098,35.59,-0.434,-0.238,26.143,22.562,0.118,0.146,0.992,0.343,0.67,-0.307,0.65,-1.163
13.574,0.112,0.076,6.019,-0.423,0.334,22.461,22.251,0.114,0.243,-0.425,0.192,-0.646,2.413,0.055,0.63
9.789,0.099,0.073,3.197,-1.0,-0.035,22.385,11.252,0.148,0.124,-1.193,0.206,0.084,1.077,-0.645,0.233
15.821,0.119,0.103,25.645,-0.262,-0.431,14.361,21.361,0.102,0.148,0.617,0.311,0.259,-2.073,0.62,-1.696
10.421,0.094,0.081,3.583,-0.093,-0.574,11.567,21.063,0.085,0.147,-0.7,0.167,-0.05,-1.439,0.282,0.134
15.708,0.105,0.0915,11.964,1.485,0.495,14.225,21.311,0.127,0.311,1.329,0.487,-0.642,0.756,-0.079,0.697
16.843,0.11,0.107,19.138,-0.229,0.091,21.846,22.479,0.129,0.126,-0.137,0.351,-0.293,1.822,0.466,-0.146
16.556,0.095,0.077,28.325,-0.135,-0.174,28.304,20.556,0.147,0.146,0.624,0.34,0.364,1.442,0.284,0.062
7.149,0.081,0.066,19.887,-1.182,-1.016,3.843,2.971,0.122,0.092,0.596,0.23,-0.572,-3.413,-0.835,-1.629
10.248,0.06,0.063,5.92,-0.33,-1.084,9.294,47.566,0.075,0.08,-0.585,0.216,0.064,-4.543,1.56,-1.276
15.089,0.109,0.123,13.796,0.456,-0.553,6.56,9.186,0.102,0.156,-0.674,0.336,-1.082,-0.815,-0.507,-0.171
10.627,0.087,0.089,16.874,-0.477,-1.0,10.358,15.917,0.105,0.118,-0.207,0.334,-0.227,-1.159,-0.025,0.062
9.959,0.071,0.065,4.773,-0.659,-0.165,15.559,34.714,0.09,0.123,-0.356,0.081,-0.354,0.609,0.584,0.894
18.987,0.062,0.048,6.239,-0.723,-0.413,24.745,57.839,0.055,0.104,-0.563,0.22,0.627,-0.704,1.919,-1.151
17.185,0.066,0.057,17.605,-1.222,-0.735,45.121,45.508,0.089,0.084,0.222,0.284,0.425,-2.959,1.483,-1.072
9.691,0.053,0.044,0.689,0.348,-0.318,15.851,33.306,0.046,0.128,-1.555,0.121,0.366,-2.168,0.583,0.782
10.2,0.078,0.092,10.167,0.137,-0.843,10.309,6.805,0.088,0.1,-0.694,0.294,0.098,-3.431,-0.959,-0.11
5.957,0.04,0.034,11.49,-1.424,0.269,16.726,9.33,0.08,0.04,-0.503,0.297,0.151,-0.559,-0.708,0.051
11.508,0.102,0.072,3.944,-0.553,0.102,23.37,16.756,0.124,0.106,-0.717,0.182,0.232,0.829,-0.106,0.285
38.676,0.26,0.199,41.315,0.556,1.074,26.777,30.415,0.317,0.323,0.832,0.43,-0.381,2.848,0.619,0.44
20.448,0.15,0.115,14.79,0.374,0.36,23.737,16.734,0.175,0.235,0.109,0.264,0.457,0.036,-0.223,0.426
41.75,0.26,0.187,29.731,0.651,1.778,34.801,30.479,0.328,0.385,0.208,0.416,-1.213,4.703,0.075,1.286
25.197,0.169,0.108,5.569,-0.346,0.213,35.101,61.395,0.238,0.273,-0.302,0.13,-0.676,4.505,1.033,1.908
19.91,0.121,0.096,15.017,0.48,0.627,11.274,36.186,0.171,0.18,-0.294,0.322,-0.202,-0.931,0.981,0.114
19.884,0.13,0.11,27.355,-0.258,0.949,21.304,5.247,0.181,0.145,0.639,0.326,0.49,-0.822,-0.524,-1.343
36.788,0.275,0.179,49.005,0.555,0.582,28.329,22.811,0.372,0.294,0.759,0.501,-0.005,2.469,0.265,0.363
11.509,0.075,0.061,13.996,-0.892,-0.718,37.538,7.576,0.085,0.107,-0.095,0.286,1.587,-1.914,-0.559,-0.39
10.668,0.082,0.074,23.5,0.177,-1.261,10.218,1.432,0.111,0.097,0.45,0.317,-1.654,0.401,-1.607,-1.017
31.643,0.234,0.202,21.99,1.103,0.619,16.102,8.285,0.164,0.39,-0.054,0.372,-0.185,0.368,-0.553,-0.262
40.975,0.287,0.1445,47.347,1.251,-0.334,26.181,1.593,0.335,0.291,0.97,0.458,0.607,-0.002,-1.317,-1.21
6.105,0.058,0.045,9.849,-1.28,-0.651,22.341,8.569,0.057,0.084,-0.129,0.225,0.634,-1.335,-0.229,-1.003
32.298,0.23,0.169,19.687,0.422,0.263,26.627,4.781,0.32,0.259,1.499,0.443,0.332,1.194,-0.764,-0.759
39.804,0.286,0.183,8.968,0.827,0.888,44.991,37.971,0.376,0.404,-0.36,0.244,-1.713,4.036,-0.01,2.029
30.403,0.199,0.132,54.816,0.29,0.727,21.637,24.607,0.315,0.217,1.34,0.449,-0.88,2.463,-0.039,0.933
10.182,0.096,0.081,8.535,-0.495,-0.21,12.269,14.28,0.09,0.119,-0.533,0.258,-0.216,-0.575,0.011,-0.241
26.721,0.219,0.158,25.053,0.562,0.133,25.95,8.813,0.303,0.274,0.347,0.351,0.587,0.036,-1.749,0.366
15.682,0.151,0.11,5.743,0.078,0.399,12.194,8.373,0.216,0.169,-0.434,0.186,-0.104,-0.975,-1.048,0.147
32.284,0.225,0.138,50.248,0.845,0.421,17.836,29.546,0.283,0.278,1.332,0.41,-1.365,1.958,0.78,-0.1
6.929,0.045,0.055,0.876,-0.766,0.354,12.881,19.801,0.064,0.053,-1.745,0.147,0.127,-1.83,-0.367,0.839
18.421,0.086,0.099,14.191,-0.01,0.674,15.324,42.918,0.091,0.14,0.396,0.163,0.038,-0.529,1.063,0.597
12.218,0.098,0.099,12.501,0.197,-0.574,14.873,1.475,0.114,0.116,-0.093,0.264,0.215,-1.515,-1.574,-1.018
17.063,0.101,0.084,19.753,0.033,0.056,19.869,36.118,0.12,0.155,0.156,0.322,-0.192,1.237,0.637,0.915
9.933,0.075,0.08,6.047,-0.248,-0.12,5.583,22.609,0.11,0.077,-0.688,0.23,-0.669,-1.77,0.367,0.13
22.606,0.125,0.083,16.091,-0.113,1.447,18.662,39.022,0.199,0.193,0.526,0.156,-1.174,2.05,-0.016,1.81
27.22,0.164,0.111,7.323,0.143,1.124,30.76,49.706,0.251,0.35,-0.298,0.202,-0.986,4.04,0.556,1.817
7.222,0.055,0.049,0.366,-1.677,0.295,16.741,24.882,0.061,0.085,-1.852,0.104,-0.255,0.678,0.019,0.896
16.181,0.05,0.048,4.855,-0.137,0.988,21.783,53.785,0.065,0.153,-0.404,0.137,-0.955,2.536,1.374,0.749
14.778,0.139,0.108,12.524,0.058,-0.41,9.617,14.952,0.184,0.174,0.191,0.203,-0.134,-1.873,-0.086,0.043
6.266,0.048,0.053,4.021,-1.114,-0.533,26.112,9.234,0.061,0.052,-0.955,0.211,0.98,-2.613,-0.142,-1.176
9.673,0.093,0.076,14.12,-0.455,-0.526,15.192,6.135,0.091,0.169,-0.374,0.318,0.299,-1.966,-0.463,-1.094
13.632,0.031,0.036,13.539,-0.908,-0.975,18.393,25.487,0.03,0.056,-0.488,0.321,1.981,0.001,0.764,-0.96
6.764,0.043,0.051,14.348,-1.187,-1.408,27.354,6.99,0.037,0.059,-0.79,0.347,0.594,0.352,-0.632,-0.407
20.778,0.106,0.087,16.065,0.394,-0.037,30.917,42.362,0.229,0.092,-0.194,0.324,0.936,-0.307,1.406,-1.922
20.45,0.089,0.083,42.878,-0.091,-1.582,38.005,26.478,0.091,0.147,1.222,0.363,0.847,1.695,0.824,-1.249
16.899,0.108,0.094,10.695,0.06,0.749,19.272,20.028,0.101,0.182,-0.408,0.277,0.263,-0.31,0.467,-0.659
21.295,0.079,0.086,6.392,-0.334,1.563,18.953,50.939,0.101,0.116,-0.195,0.124,-0.069,0.729,1.29,0.731
11.175,0.071,0.08,22.495,-0.602,0.004,13.855,12.021,0.084,0.092,-0.029,0.374,-0.065,-0.591,-0.35,0.034
30.318,0.201,0.159,47.426,0.66,0.199,22.368,20.424,0.215,0.265,1.028,0.448,-0.284,1.911,-0.005,0.529
28.088,0.23,0.158,31.682,0.856,0.057,18.663,9.801,0.328,0.31,0.607,0.377,0.152,-0.02,-0.748,0.144
13.421,0.058,0.049,5.283,-0.863,0.441,41.142,23.323,0.085,0.072,-0.535,0.193,1.748,-1.694,0.582,-0.411
12.258,0.103,0.09,18.568,-0.301,-1.163,19.78,9.273,0.116,0.153,-0.074,0.338,0.42,-0.926,-0.236,-0.702
10.206,0.056,0.067,15.872,-0.778,0.562,16.71,11.084,0.051,0.082,-0.411,0.341,-0.042,0.115,-0.72,0.272
15.211,0.103,0.084,8.126,0.031,0.451,21.054,22.638,0.152,0.133,-0.852,0.276,0.244,0.237,0.206,0.445
7.411,0.077,0.06,11.343,-0.034,-1.287,7.777,5.678,0.057,0.148,-0.37,0.283,-0.565,-1.125,-0.518,-1.092
45.619,0.143,0.201,55.262,1.061,0.78,30.024,24.591,0.423,0.1595,1.244,0.471,0.104,2.525,0.246,0.569
18.832,0.143,0.097,29.242,-0.534,0.411,24.517,13.931,0.24,0.191,0.802,0.315,0.48,0.13,0.141,-0.757
7.25,0.059,0.057,2.272,-0.486,-1.126,15.739,27.9,0.049,0.129,-0.85,0.126,-1.349,1.552,0.456,0.517
23.484,0.14,0.096,16.078,0.371,1.156,8.735,43.462,0.203,0.158,-0.117,0.315,-1.174,-0.129,1.22,0.19
45.977,0.293,0.239,45.809,1.088,1.04,28.922,29.065,0.373,0.364,1.124,0.414,0.179,2.108,0.676,0.156
10.911,0.056,0.063,4.379,-0.987,-1.038,34.021,32.524,0.046,0.072,-0.65,0.186,1.301,-1.33,1.024,-0.774
11.428,0.079,0.076,6.309,-0.006,-0.265,8.288,32.16,0.075,0.117,-1.031,0.257,-0.105,-2.92,0.371,1.031
6.848,0.058,0.048,9.992,-1.109,-0.144,21.905,7.12,0.035,0.108,-0.232,0.244,0.627,-1.45,-0.598,-0.429
19.543,0.11,0.128,7.063,0.673,0.21,17.621,28.574,0.12,0.101,-1.044,0.27,0.0,0.226,0.487,0.524
18.027,0.128,0.109,21.974,0.083,0.269,15.183,19.051,0.175,0.15,0.172,0.344,0.315,-2.097,0.401,-0.581
32.785,0.232,0.138,26.969,0.22,1.351,32.465,24.27,0.324,0.236,-0.047,0.418,-0.984,4.301,0.265,0.51
18.261,0.145,0.097,2.169,-0.217,0.364,16.645,46.926,0.19,0.2,-0.904,0.134,-0.833,1.477,0.893,1.289
29.024,0.212,0.17,45.679,0.888,-0.89,22.051,5.21,0.227,0.346,1.42,0.342,0.173,0.729,-1.206,-0.223
4.985,0.044,0.039,5.859,-1.142,-0.365,16.75,14.633,0.057,0.066,-0.875,0.241,-0.341,0.858,-0.199,0.165
15.412,0.082,0.094,8.979,-0.144,-1.145,40.431,14.637,0.132,0.108,-0.364,0.245,1.818,-3.056,-0.281,0.266
10.653,0.07,0.072,5.503,0.026,-0.373,29.455,2.884,0.096,0.108,-0.916,0.237,1.256,-4.087,-1.423,-0.604
25.26,0.165,0.181,25.139,0.915,-0.766,22.341,6.361,0.135,0.222,0.224,0.37,0.489,-0.511,-0.618,-0.578
27.856,0.194,0.171,46.305,0.401,-0.467,15.451,25.298,0.262,0.176,1.124,0.418,-0.257,0.378,0.627,-0.218
7.294,0.032,0.035,6.943,-1.158,-0.758,34.783,12.679,0.033,0.053,-0.481,0.223,1.549,-3.475,-0.187,-0.112
27.9,0.157,0.134,9.465,0.713,0.094,26.731,60.436,0.285,0.263,0.025,0.171,-0.751,3.21,1.406,1.21
23.885,0.143,0.098,7.201,0.351,-0.467,25.71,26.178,0.203,0.247,-0.167,0.16,-0.981,3.185,1.814,0.922
18.009,0.123,0.067,7.006,-0.529,0.731,32.654,34.105,0.178,0.198,-0.484,0.225,-0.012,3.188,0.174,1.454
42.948,0.283,0.236,28.138,1.256,0.61,24.002,44.916,0.339,0.111,0.587,0.344,-0.645,2.683,1.198,0.421
47.187,0.318,0.1315,26.935,0.79,1.438,20.92,44.267,0.391,0.31,0.607,0.328,-0.404,1.828,1.24,0.206
28.536,0.1755,0.1325,40.535,1.719,1.935,22.768,40.764,0.335,0.2745,0.391,0.484,-1.191,2.794,0.657,1.255
24.736,0.107,0.125,10.356,0.121,0.486,36.497,49.146,0.081,0.136,-0.301,0.26,1.479,-1.546,1.424,0.1
15.967,0.102,0.108,14.727,-0.057,0.633,18.75,7.725,0.142,0.099,-0.342,0.322,0.495,-1.838,-0.281,-1.163
8.111,0.06,0.077,5.436,-0.41,-0.293,8.933,17.853,0.044,0.076,-0.693,0.218,0.012,-3.818,0.276,-0.333
13.316,0.044,0.046,3.156,-1.098,-0.535,45.336,39.235,0.048,0.066,-0.992,0.191,0.624,-2.677,1.288,-1.161
31.852,0.197,0.159,24.314,0.437,1.103,31.347,28.411,0.245,0.301,0.075,0.38,0.456,1.724,0.644,0.161
28.139,0.142,0.106,14.582,0.477,1.056,27.219,56.269,0.244,0.259,0.444,0.143,-0.616,3.174,1.173,1.444
15.084,0.104,0.096,11.773,0.338,-0.132,12.323,23.84,0.119,0.131,-0.72,0.316,0.139,-2.196,0.612,-0.438
20.768,0.119,0.108,24.692,0.415,0.457,13.816,31.21,0.176,0.133,0.277,0.358,-0.799,0.837,0.639,0.473
28.395,0.219,0.139,38.819,-0.133,0.827,17.558,30.313,0.337,0.174,0.549,0.451,-0.505,1.299,0.692,0.257
21.995,0.114,0.084,6.065,0.091,0.515,21.894,43.473,0.178,0.205,-0.213,0.104,-1.112,2.617,1.456,1.608
17.827,0.145,0.093,4.788,0.064,0.197,21.45,35.435,0.243,0.229,-0.454,0.155,-0.605,2.174,0.422,1.214
9.099,0.086,0.071,16.376,-0.434,-0.678,9.262,10.194,0.108,0.109,0.231,0.265,-0.173,-1.829,-0.201,-0.556
7.174,0.052,0.036,8.492,-1.389,-0.368,30.894,7.536,0.056,0.092,-0.658,0.268,1.031,-0.835,-0.505,-0.493
32.984,0.272,0.192,40.75,1.157,-0.554,16.567,5.82,0.329,0.26,0.802,0.43,-0.999,1.57,-1.391,-0.053
34.993,0.226,0.185,28.14,0.861,0.646,39.986,10.759,0.261,0.215,0.565,0.348,0.726,2.478,-0.565,0.11
11.062,0.077,0.059,1.317,-0.87,0.679,22.122,23.318,0.07,0.124,-1.124,0.115,-0.781,2.478,-0.217,1.008
7.183,0.057,0.041,0.735,-1.194,0.179,18.57,25.557,0.059,0.132,-1.266,0.075,-0.452,1.438,-0.055,1.033
11.837,0.088,0.092,24.81,-0.547,-0.797,14.698,9.985,0.03,0.127,0.526,0.318,0.395,-3.667,-0.05,-1.512
15.869,0.124,0.081,24.164,-0.094,-0.984,24.119,21.752,0.207,0.172,0.536,0.309,-0.26,2.183,-0.045,0.696
17.481,0.12,0.095,19.076,0.066,0.626,15.718,18.369,0.112,0.2,0.099,0.322,-0.703,1.156,-0.306,0.659
19.814,0.134,0.116,42.817,0.155,-0.461,13.983,13.552,0.158,0.182,1.064,0.399,-0.238,-0.038,-0.228,0.073
4.011,0.038,0.038,4.552,-0.817,-0.274,16.446,4.7,0.057,0.042,-0.439,0.132,0.296,-1.395,-0.82,-0.683
3.512,0.02,0.029,1.058,-1.148,-0.75,22.938,9.059,0.039,0.021,-1.968,0.161,0.651,-1.221,-1.111,0.252
36.951,0.223,0.169,48.192,0.907,0.893,24.984,31.435,0.24,0.349,1.045,0.451,-0.364,2.534,1.003,-0.979
8.082,0.089,0.082,6.219,-0.352,-1.148,4.834,9.214,0.054,0.136,-0.679,0.232,-0.732,-1.967,-0.538,-0.128
14.459,0.092,0.083,7.67,-0.026,0.58,23.792,13.636,0.119,0.119,-0.7,0.259,0.677,-1.079,-0.368,0.249
15.358,0.103,0.097,24.566,0.214,-0.194,6.972,17.447,0.139,0.111,0.132,0.376,-0.263,-2.657,-0.71,0.866
19.96,0.138,0.122,25.324,0.187,-0.188,15.416,28.06,0.185,0.127,0.526,0.324,0.1,-0.736,0.514,0.424
15.705,0.09,0.098,21.158,-0.363,0.47,17.222,21.024,0.106,0.094,-0.1,0.369,0.169,-0.49,-0.821,1.212
2.088,0.019,0.033,3.373,-2.029,-0.595,15.818,1.712,0.022,0.02,-0.787,0.174,0.438,-3.14,-1.909,-0.784
9.301,0.084,0.079,9.319,-0.08,-0.756,8.359,11.292,0.08,0.117,-1.041,0.3,-0.126,-2.669,-0.47,0.08
2.131,0.015,0.025,0.863,-2.174,-0.083,12.169,4.58,0.014,0.02,-1.434,0.126,0.254,-4.131,-1.292,-0.291
7.07,0.051,0.047,4.958,-1.239,-0.277,23.163,20.956,0.055,0.069,-0.577,0.19,0.597,-0.814,0.445,-0.34
28.034,0.212,0.159,35.738,0.66,-0.523,8.19,37.163,0.248,0.226,0.937,0.357,-0.522,-1.077,1.064,-0.04
7.038,0.064,0.045,0.768,-0.802,-0.518,13.099,33.238,0.08,0.133,-1.316,0.095,-1.099,0.889,0.583,0.774
9.282,0.073,0.054,1.877,-0.748,-0.44,28.959,20.743,0.062,0.135,-1.347,0.175,0.656,0.476,0.537,-0.88
2.625,0.038,0.039,8.429,-1.862,-0.952,11.928,1.887,0.052,0.045,-0.534,0.256,0.148,-2.534,-2.022,-0.705
24.215,0.148,0.147,16.63,1.057,0.452,17.575,12.783,0.15,0.186,-0.142,0.325,0.508,-2.628,-0.361,0.143
33.905,0.183,0.108,38.881,-0.283,1.318,43.263,42.203,0.286,0.243,0.933,0.388,1.201,1.525,1.095,0.439
20.063,0.173,0.114,10.862,0.197,0.192,17.365,29.485,0.191,0.34,0.01,0.215,-0.844,1.622,0.3,0.915
42.926,0.319,0.205,51.508,1.426,0.632,19.621,14.749,0.127,0.331,0.983,0.487,-0.168,1.124,-0.19,0.166
3.095,0.042,0.047,2.723,-1.253,-0.492,6.663,8.867,0.042,0.063,-0.955,0.173,-0.299,-2.624,-0.603,-0.11
20.242,0.138,0.122,28.555,0.104,0.507,6.406,19.628,0.168,0.152,0.458,0.37,-0.397,-2.236,0.404,-0.451
11.255,0.061,0.047,2.006,-1.012,0.917,15.578,36.784,0.1,0.081,-0.826,0.078,-0.903,1.304,0.376,1.388
7.273,0.027,0.025,8.331,-1.979,-0.39,33.064,15.835,0.037,0.057,-0.92,0.282,0.854,0.612,-0.561,0.638
24.213,0.18,0.146,25.713,0.146,0.801,16.644,13.171,0.242,0.194,0.064,0.395,-1.093,1.632,-0.166,-0.073
13.993,0.084,0.091,17.777,0.167,-1.201,24.297,15.22,0.103,0.147,-0.056,0.328,0.692,-0.992,-0.064,0.037
14.049,0.101,0.085,25.195,-0.425,-0.428,22.331,13.828,0.118,0.155,0.077,0.388,0.166,0.82,-0.126,-0.043
7.278,0.036,0.025,3.363,-1.302,-1.083,34.721,21.592,0.058,0.075,-0.851,0.182,1.396,-1.637,0.537,-0.603
18.654,0.08,0.062,7.639,-0.776,-1.158,44.846,58.359,0.071,0.121,-0.343,0.217,2.022,-2.511,1.963,-1.949
21.194,0.196,0.066,4.86,0.438,-0.455,32.204,41.517,0.375,0.298,-0.446,0.156,-0.027,3.14,0.65,1.328
23.949,0.166,0.176,18.148,0.761,0.104,14.741,11.16,0.167,0.199,-0.072,0.334,-0.269,0.232,0.019,-1.22
30.58,0.181,0.123,23.319,0.526,0.631,37.842,42.192,0.192,0.367,0.137,0.363,0.305,3.313,0.692,1.304
7.616,0.042,0.057,7.306,-0.558,-1.057,31.386,5.881,0.017,0.075,-0.39,0.218,1.324,-3.022,-0.636,-0.673
5.415,0.058,0.056,9.615,-0.671,-0.718,13.56,2.905,0.077,0.056,-0.398,0.26,0.355,-4.826,-0.969,-1.12
28.892,0.2,0.21,38.161,0.567,0.07,12.893,10.364,0.233,0.186,0.451,0.459,-0.06,-0.91,-0.402,-0.13
5.106,0.048,0.049,7.382,-1.204,-1.053,19.803,11.194,0.073,0.056,-0.614,0.247,0.428,-0.966,-0.154,-0.444
5.555,0.032,0.037,3.754,-0.898,-1.692,30.868,8.699,0.037,0.05,-1.105,0.214,1.126,-1.464,-0.148,-1.61
